Node,KC
C1504381,9.77E-05
C1504384,0.000642627
C1504389,0.000519503
C1504404,0.000275774
C1504431,0.000258402
C1504438,8.46E-05
C1504464,0.00172564
C1504473,0.000338518
C1504490,8.55E-05
C1504515,8.45E-05
C1504532,8.64E-05
C1504561,8.57E-05
C1504637,8.46E-05
C1504688,8.60E-05
C1505060,0.000253262
C1505133,0.000172835
C1505142,8.58E-05
C1505208,8.73E-05
C1505678,8.60E-05
C1505937,8.43E-05
C1506024,8.59E-05
C1506128,8.47E-05
C1506219,8.45E-05
C1506263,0.000169544
C1506352,0.000521281
C1506359,8.44E-05
C1506376,8.51E-05
C1506592,8.69E-05
C1506606,8.46E-05
C1506697,0.000348174
C1506770,0.000256409
C1506928,0.000257763
C1506987,8.49E-05
C1507071,8.47E-05
C1507143,8.76E-05
C1507165,0.000180888
C1508499,0.000106917
C1508661,0.000681431
C1508746,8.51E-05
C1508748,0.000603375
C1508749,9.09E-05
C1508750,8.71E-05
C1508753,8.73E-05
C1508759,8.50E-05
C1509244,8.64E-05
C1509509,0.000168903
C1510410,0.000511221
C1510411,0.001389528
C1510412,0.004087055
C1510420,0.00047851
C1510421,0.00017223
C1510425,8.54E-05
C1510432,0.00026341
C1510438,0.048863823
C1510449,0.00054341
C1510451,8.43E-05
C1510458,0.000170716
C1510466,0.000177759
C1510472,0.000168874
C1510475,0.000256322
C1510483,0.001295126
C1510486,0.000887768
C1510489,8.46E-05
C1510497,8.45E-05
C1510506,0.00129025
C1510517,0.000168874
C1510539,0.000258035
C1510583,0.000255298
C1510586,0.001116264
C1510610,0.000386473
C1510624,8.92E-05
C1510667,8.46E-05
C1510699,0.000169509
C1510707,0.000703745
C1510747,0.001610198
C1510779,0.000169551
C1510800,0.001373661
C1510803,8.44E-05
C1510809,0.000423093
C1510810,8.45E-05
C1510811,0.000265718
C1510818,0.00131541
C1510828,9.28E-05
C1510835,0.000547424
C1510837,0.000212956
C1510883,8.44E-05
C1510889,8.77E-05
C1510932,9.11E-05
C1510934,9.05E-05
C1510941,0.000176607
C1510991,8.46E-05
C1511002,0.000342347
C1511022,0.000437463
C1511024,0.000168887
C1511028,0.000169217
C1511040,0.000176404
C1511083,8.65E-05
C1511113,0.000256672
C1511124,0.000267853
C1511130,0.000169004
C1511131,0.000436713
C1511225,0.000511274
C1511226,0.000345353
C1511230,0.000190158
C1511237,0.000512948
C1511243,0.000258384
C1511246,0.000257601
C1511276,8.44E-05
C1511291,0.000439166
C1511300,0.000645346
C1511332,0.000168874
C1511341,0.000168874
C1511362,8.47E-05
C1511363,8.44E-05
C1511368,8.45E-05
C1511375,8.45E-05
C1511382,0.000168877
C1511405,8.44E-05
C1511406,8.44E-05
C1511446,8.50E-05
C1511484,0.000253171
C1511497,0.000175827
C1511501,0.001398087
C1511518,0.001307891
C1511529,0.000255785
C1511536,8.45E-05
C1511539,8.49E-05
C1511549,0.000170491
C1511556,0.000260708
C1511562,0.000790292
C1511567,0.000326087
C1511605,8.44E-05
C1511606,0.000615271
C1511613,0.000598498
C1511617,8.58E-05
C1511625,0.002828815
C1511632,0.000423219
C1511647,8.54E-05
C1511649,8.58E-05
C1511654,0.000177409
C1511665,8.46E-05
C1511667,8.92E-05
C1511682,8.76E-05
C1511695,0.002060161
C1511699,8.44E-05
C1511701,8.45E-05
C1511716,0.000254572
C1511726,0.002127456
C1511737,0.000168799
C1511740,0.000169954
C1511760,8.49E-05
C1511762,0.000348673
C1511767,0.000439023
C1511775,0.000171875
C1511790,0.047242242
C1511806,0.000621927
C1511881,9.21E-05
C1511904,8.77E-05
C1511961,0.000347671
C1511972,8.92E-05
C1512032,0.000608407
C1512034,0.00034494
C1512035,0.000863321
C1512045,8.47E-05
C1512048,0.000884416
C1512072,8.69E-05
C1512100,8.57E-05
C1512116,8.62E-05
C1512129,0.000170189
C1512167,0.003989719
C1512196,9.13E-05
C1512199,0.000171919
C1512211,8.78E-05
C1512279,8.45E-05
C1512282,9.04E-05
C1512286,8.53E-05
C1512310,8.45E-05
C1512333,8.83E-05
C1512335,0.001707876
C1512343,0.000869904
C1512346,0.000595451
C1512347,0.000560964
C1512348,8.45E-05
C1512359,0.00067892
C1512406,0.000175419
C1512409,9.07E-05
C1512412,9.13E-05
C1512424,0.000169247
C1512441,0.00108039
C1512456,8.60E-05
C1512457,0.002679921
C1512460,8.44E-05
C1512474,0.000613959
C1512477,8.51E-05
C1512485,0.000253339
C1512488,0.001470862
C1512489,0.000776497
C1512505,0.001199742
C1512508,0.000253349
C1512511,0.00147154
C1512513,8.63E-05
C1512523,0.001290762
C1512532,8.45E-05
C1512554,0.00118904
C1512558,0.00034241
C1512561,8.45E-05
C1512574,9.28E-05
C1512589,8.44E-05
C1512594,8.59E-05
C1512608,0.000170351
C1512628,8.45E-05
C1512629,0.001111636
C1512658,0.000856986
C1512689,8.55E-05
C1512692,8.65E-05
C1512694,0.00034354
C1512716,0.000181349
C1512717,8.44E-05
C1512721,0.000348884
C1512772,0.000953762
C1512784,0.000169756
C1512806,0.004048051
C1512814,0.000846646
C1512827,0.001777052
C1512853,0.000784486
C1512872,8.48E-05
C1512886,0.002233275
C1512899,0.000339046
C1512909,0.00017755
C1512942,0.000339623
C1512944,0.000602854
C1512948,8.49E-05
C1512954,8.82E-05
C1512977,0.007537863
C1512980,0.000169465
C1512981,8.51E-05
C1512987,8.44E-05
C1513015,8.92E-05
C1513016,0.000352117
C1513029,0.00017157
C1513041,9.74E-05
C1513046,0.000256014
C1513053,8.55E-05
C1513095,0.000169674
C1513109,0.000256306
C1513111,8.69E-05
C1513112,0.000353257
C1513120,0.000169605
C1513158,0.000168874
C1513159,0.000426121
C1513183,0.000598036
C1513269,0.000170104
C1513276,8.47E-05
C1513300,0.000264415
C1513302,9.07E-05
C1513305,0.000212723
C1513315,0.000169864
C1513344,8.45E-05
C1513375,9.54E-05
C1513380,0.001115271
C1513384,0.002410659
C1513388,0.001442381
C1513397,0.000191646
C1513400,0.000694485
C1513403,0.00133786
C1513410,0.000344181
C1513448,8.44E-05
C1513528,0.000431273
C1513743,0.002530915
C1513763,0.000181151
C1513766,8.57E-05
C1513776,0.00018532
C1513778,8.50E-05
C1513784,8.67E-05
C1513817,0.00042815
C1513849,0.000168988
C1513853,0.000347156
C1513861,0.000256611
C1513872,0.00035755
C1513882,0.000344877
C1513887,8.66E-05
C1513916,0.000349131
C1514011,8.44E-05
C1514120,0.000169805
C1514123,8.75E-05
C1514145,8.44E-05
C1514152,0.000169259
C1514216,0.000845791
C1514218,0.001398656
C1514241,0.000445031
C1514248,0.001044196
C1514251,8.62E-05
C1514285,8.45E-05
C1514292,8.63E-05
C1514389,0.000253515
C1514402,8.47E-05
C1514409,8.53E-05
C1514422,0.000253256
C1514428,8.44E-05
C1514432,8.72E-05
C1514433,0.000169151
C1514457,0.000168874
C1514463,0.000678079
C1514474,0.000169593
C1514496,0.000168874
C1514503,0.000169359
C1514521,0.00025588
C1514526,0.000171281
C1514527,8.44E-05
C1514534,0.000171713
C1514537,8.70E-05
C1514555,8.44E-05
C1514559,0.002042322
C1514562,0.000344671
C1514570,0.001970577
C1514583,0.000255901
C1514590,0.000362233
C1514593,0.000683209
C1514602,0.00033896
C1514627,8.45E-05
C1514628,0.004137199
C1514636,9.21E-05
C1514661,8.69E-05
C1514664,8.69E-05
C1514665,0.000340598
C1514669,0.000349428
C1514672,8.60E-05
C1514688,8.43E-05
C1514693,0.0004315
C1514699,8.53E-05
C1514710,0.000193108
C1514714,0.000171842
C1514716,0.000253875
C1514721,0.000511134
C1514725,0.00042645
C1514727,0.000434873
C1514731,8.45E-05
C1514733,8.44E-05
C1514758,8.50E-05
C1514760,0.000689152
C1514761,9.28E-05
C1514762,0.000737388
C1514815,0.000509499
C1514819,8.44E-05
C1514821,0.002818827
C1514825,0.000341883
C1514845,0.00273828
C1514849,0.000971226
C1514886,8.70E-05
C1514892,0.00640389
C1514893,9.28E-05
C1514917,8.59E-05
C1514918,0.000298138
C1514925,8.51E-05
C1514926,8.50E-05
C1514955,8.43E-05
C1514964,8.44E-05
C1514965,8.46E-05
C1514981,8.56E-05
C1514983,0.000171658
C1514989,0.000422359
C1515010,8.70E-05
C1515021,0.018607831
C1515035,8.46E-05
C1515089,0.002305483
C1515090,9.09E-05
C1515092,0.000168976
C1515093,8.45E-05
C1515095,0.000254752
C1515100,0.000173615
C1515119,0.003134371
C1515126,0.000181122
C1515131,0.000173927
C1515144,0.000174529
C1515146,8.60E-05
C1515187,0.000688602
C1515207,0.000168874
C1515232,9.05E-05
C1515263,0.000253246
C1515300,0.000871078
C1515333,0.000606842
C1515364,8.56E-05
C1515370,0.000773466
C1515377,8.53E-05
C1515402,9.09E-05
C1515425,8.53E-05
C1515426,0.00026981
C1515430,0.000171697
C1515432,8.45E-05
C1515653,0.000343975
C1515654,0.000168822
C1515655,0.000776716
C1515657,0.000340733
C1515669,8.47E-05
C1515670,0.004292089
C1515834,8.63E-05
C1515844,0.000275422
C1515879,0.000533098
C1515881,8.63E-05
C1515884,0.001525656
C1515890,9.24E-05
C1515922,8.44E-05
C1515926,8.50E-05
C1515933,0.002170324
C1515942,0.000168955
C1515945,0.000168977
C1515964,0.000175456
C1515974,0.000430885
C1515985,0.000516414
C1515995,8.53E-05
C1516003,0.000168874
C1516006,0.000173062
C1516022,0.000347803
C1516031,0.000693012
C1516052,8.49E-05
C1516076,0.000173729
C1516086,8.44E-05
C1516110,0.000280483
C1516116,0.0001689
C1516119,0.001370481
C1516142,8.44E-05
C1516169,8.55E-05
C1516170,0.000262034
C1516188,0.00017013
C1516190,8.45E-05
C1516193,8.48E-05
C1516197,0.000175988
C1516211,0.0001689
C1516213,0.018374692
C1516225,8.79E-05
C1516231,0.002022797
C1516240,0.000435217
C1516251,8.44E-05
C1516312,0.000539559
C1516329,0.000173769
C1516332,0.000171435
C1516334,0.000775027
C1516341,0.000186839
C1516353,9.11E-05
C1516365,8.46E-05
C1516369,0.000263642
C1516373,0.000782872
C1516375,0.000608692
C1516386,8.43E-05
C1516446,8.67E-05
C1516469,0.002150876
C1516490,8.43E-05
C1516509,0.000168812
C1516511,0.000169385
C1516516,8.92E-05
C1516559,0.007148072
C1516561,0.000342754
C1516615,0.003210654
C1516617,8.44E-05
C1516623,8.54E-05
C1516631,0.000279128
C1516634,0.000169996
C1516635,0.002394906
C1516669,0.000171061
C1516670,0.000656451
C1516697,8.49E-05
C1516726,8.62E-05
C1516731,8.50E-05
C1516735,0.000302849
C1516744,8.57E-05
C1516769,0.000339477
C1516786,0.000169217
C1516801,0.000168979
C1516828,0.000768586
C1516847,9.07E-05
C1516851,0.000128374
C1516859,0.000169954
C1516876,9.24E-05
C1516879,0.001686384
C1516881,8.55E-05
C1516887,9.11E-05
C1516908,0.000928806
C1516924,0.002569251
C1516931,8.44E-05
C1516944,0.000173665
C1516952,8.45E-05
C1516965,0.000343098
C1516986,9.01E-05
C1516998,0.003903981
C1517029,0.000507397
C1517033,0.000341266
C1517034,0.000507741
C1517052,0.000347759
C1517082,8.72E-05
C1517101,8.47E-05
C1517161,0.000169699
C1517162,0.000447247
C1517163,0.000170308
C1517194,0.000637837
C1517205,0.001918568
C1517312,8.55E-05
C1517324,0.000170435
C1517331,0.000173683
C1517332,8.48E-05
C1517336,0.00132316
C1517339,8.44E-05
C1517341,8.44E-05
C1517342,8.43E-05
C1517345,8.46E-05
C1517346,9.45E-05
C1517347,8.86E-05
C1517348,8.45E-05
C1517369,8.47E-05
C1517377,0.000302722
C1517454,0.000268144
C1517488,0.001839186
C1517495,0.002311979
C1517519,8.43E-05
C1517534,0.000169218
C1517548,0.00043084
C1517564,8.48E-05
C1517569,0.000507271
C1517584,0.000193183
C1517598,0.000254778
C1517631,0.000173011
C1517673,0.000269419
C1517707,8.43E-05
C1517711,8.55E-05
C1517722,0.001304956
C1517723,9.74E-05
C1517739,0.000383349
C1517745,0.000197363
C1517826,0.000171541
C1517874,0.000262852
C1517880,0.000902436
C1517886,0.000276203
C1517912,9.17E-05
C1517914,0.000600586
C1517917,0.00026091
C1517925,0.000946871
C1517926,9.31E-05
C1517940,0.001829858
C1517942,0.001431385
C1518010,0.001381991
C1518032,0.000338161
C1518039,0.002079359
C1518041,0.000617381
C1518045,9.02E-05
C1518048,0.000168874
C1518060,8.45E-05
C1518068,8.45E-05
C1518094,0.000507868
C1518101,0.001055273
C1518134,8.68E-05
C1518157,8.49E-05
C1518174,0.000374437
C1518248,8.44E-05
C1518263,0.000266005
C1518275,0.00025859
C1518287,0.000178734
C1518294,0.000169495
C1518296,0.001964168
C1518304,0.001445552
C1518316,8.55E-05
C1518332,9.07E-05
C1518345,0.000349139
C1518360,0.000360136
C1518386,8.56E-05
C1518404,8.77E-05
C1518406,0.000256354
C1518416,0.000346395
C1518424,8.45E-05
C1518439,0.000169284
C1518440,0.00195595
C1518478,0.000263674
C1518527,0.002218335
C1518563,0.002948331
C1518565,0.000606073
C1518577,0.000179977
C1518578,0.000423878
C1518586,8.44E-05
C1518592,0.000253791
C1518598,0.000169409
C1518606,8.44E-05
C1518613,0.000168843
C1518629,8.44E-05
C1518681,0.001312362
C1518693,0.000178774
C1518720,0.000168874
C1518744,0.000949947
C1518760,8.46E-05
C1518865,8.44E-05
C1518872,9.77E-05
C1518890,0.000106917
C1518918,0.000173853
C1518932,8.54E-05
C1518933,9.49E-05
C1518965,0.000866318
C1518994,8.44E-05
C1518997,0.001734138
C1519010,0.000352378
C1519022,0.000174476
C1519027,8.43E-05
C1519043,0.000169954
C1519050,0.000255083
C1519052,0.00025725
C1519061,8.64E-05
C1519068,0.000424021
C1519073,8.52E-05
C1519082,0.000173591
C1519090,0.000169678
C1519119,8.53E-05
C1519130,8.44E-05
C1519145,0.000682226
C1519146,0.000786163
C1519159,8.51E-05
C1519164,8.45E-05
C1519167,0.000346793
C1519177,8.95E-05
C1519221,0.001200856
C1519225,8.45E-05
C1519247,0.000340103
C1519249,0.000253975
C1519252,0.000253223
C1519255,0.002214737
C1519302,0.001181222
C1519305,0.000257059
C1519313,0.000301145
C1519315,0.0016295
C1519323,0.000608679
C1519346,0.000253142
C1519352,0.000427573
C1519353,0.000253345
C1519414,8.44E-05
C1519427,0.000733292
C1519442,8.43E-05
C1519449,9.24E-05
C1519474,0.000173831
C1519477,0.002513005
C1519478,8.43E-05
C1519516,0.000779626
C1519521,0.000426417
C1519522,0.000254464
C1519523,9.40E-05
C1519524,0.00157606
C1519544,0.000260686
C1519545,8.77E-05
C1519547,0.000697135
C1519550,0.000423089
C1519560,8.44E-05
C1519575,8.44E-05
C1519592,0.000260881
C1519595,8.60E-05
C1519606,0.000770717
C1519613,0.000848041
C1519614,0.003185921
C1519615,0.000169169
C1519616,8.53E-05
C1519619,0.000949217
C1519624,0.000169384
C1519628,0.000171631
C1519630,0.000591521
C1519658,0.000850394
C1519665,9.00E-05
C1519666,8.45E-05
C1519670,0.000170922
C1519672,8.49E-05
C1519680,0.000781768
C1519683,8.43E-05
C1519684,0.000256251
C1519690,0.00016999
C1519697,8.44E-05
C1519715,0.000259829
C1519718,0.000254939
C1519720,8.52E-05
C1519726,0.000169127
C1519748,0.000437923
C1519751,0.003427284
C1519773,0.000171513
C1519789,0.00029968
C1519790,8.52E-05
C1519805,8.92E-05
C1519806,8.92E-05
C1519840,0.000170038
C1519877,9.12E-05
C1519886,0.000264491
C1519887,0.001567533
C1519888,0.000169953
C1519889,0.000169014
C1519904,0.000368091
C1519941,0.003379953
C1519988,0.001916727
C1520002,0.000169416
C1520005,0.012497231
C1520007,0.003494827
C1520023,0.00042387
C1520059,0.00025779
C1520113,0.001015426
C1520120,0.000168874
C1520143,0.000171175
C1520145,0.000170701
C1520146,0.0001725
C1520150,0.004387482
C1520154,8.79E-05
C1520166,0.001118867
C1520179,0.000351308
C1520212,8.44E-05
C1520364,8.47E-05
C1520544,8.44E-05
C1520850,0.000169206
C1520855,8.44E-05
C1521713,0.003277332
C1521726,0.000698946
C1521729,0.000168732
C1521743,8.51E-05
C1521745,0.002745311
C1521747,0.000450491
C1521751,0.004297133
C1521797,0.000175977
C1521798,0.000434931
C1521805,8.43E-05
C1521806,8.43E-05
C1521808,0.000174164
C1521863,0.01486761
C1521867,8.92E-05
C1521871,0.000200123
C1521895,8.51E-05
C1521898,8.78E-05
C1521943,0.000100902
C1521980,0.000614541
C1521989,9.07E-05
C1521998,8.44E-05
C1522002,0.006205974
C1522020,8.44E-05
C1522053,0.000173107
C1522058,0.000346065
C1522062,9.54E-05
C1522131,0.000170964
C1522133,8.46E-05
C1522142,9.49E-05
C1522173,0.000434964
C1522184,8.49E-05
C1522222,0.000106917
C1522225,8.50E-05
C1522240,0.00134629
C1522260,0.000337932
C1522281,0.000255475
C1522372,0.00017515
C1522382,8.46E-05
C1522391,0.000684929
C1522406,8.56E-05
C1522417,8.59E-05
C1522449,0.003029661
C1522455,0.000313876
C1522460,0.000784798
C1522485,0.002352388
C1522486,0.000604245
C1522495,0.000605828
C1522510,8.50E-05
C1522516,8.52E-05
C1522537,0.000272714
C1522544,0.000168874
C1522549,0.000168766
C1522550,8.44E-05
C1522569,8.44E-05
C1522575,0.000170216
C1522577,0.016649
C1522579,8.83E-05
C1522592,0.000424381
C1522619,0.000172223
C1522620,0.000257439
C1522642,0.006874541
C1522644,8.77E-05
C1522654,9.09E-05
C1522662,0.00025432
C1522668,0.00028178
C1522688,8.47E-05
C1522703,8.63E-05
C1522706,0.000684052
C1522712,0.002551545
C1522730,0.000688832
C1522786,8.47E-05
C1522956,8.44E-05
C1522987,8.45E-05
C1523053,0.000171603
C1523084,8.54E-05
C1523116,0.002055871
C1523169,0.000169411
C1523273,0.000348144
C1523298,0.002739794
C1523345,8.47E-05
C1523347,8.44E-05
C1523351,0.000670378
C1523495,8.50E-05
C1523647,0.000212723
C1523708,9.07E-05
C1523776,0.000265633
C1523777,8.81E-05
C1523842,0.000692525
C1523846,8.44E-05
C1523857,8.47E-05
C1523867,0.000442449
C1523873,0.00102104
C1523908,0.000543118
C1523942,8.71E-05
C1523943,0.000106917
C1523944,8.50E-05
C1523949,8.46E-05
C1523990,0.000269944
C1523993,0.000689817
C1523994,8.79E-05
C1524011,8.44E-05
C1524023,8.51E-05
C1524026,0.001553582
C1524027,9.21E-05
C1524069,0.001343711
C1524094,0.000274536
C1524103,8.49E-05
C1524111,0.00025969
C1525410,8.44E-05
C1527048,8.53E-05
C1527075,0.001270393
C1527077,0.00060354
C1527116,0.00566842
C1527144,0.000424768
C1527161,8.49E-05
C1527196,8.45E-05
C1527223,0.000763146
C1527233,0.001576399
C1527237,0.000606252
C1527239,8.63E-05
C1527272,8.45E-05
C1527298,0.000359515
C1527304,0.001013771
C1527305,0.001649748
C1527311,0.00017732
C1527336,0.001812614
C1527348,0.000169098
C1527349,8.56E-05
C1527390,0.000259331
C1527752,0.000173219
C1527865,0.000259977
C1527949,8.56E-05
C1527991,0.000184792
C1528013,8.79E-05
C1528289,8.44E-05
C1528322,0.001556114
C1528365,8.56E-05
C1528373,0.000179149
C1528378,8.59E-05
C1528456,0.000168874
C1528494,0.000168845
C1528563,0.000170609
C1528871,0.000173571
C1529314,0.00017059
C1529740,8.88E-05
C1529966,0.000256015
C1530151,8.43E-05
C1530270,0.000174481
C1530281,0.000170252
C1530719,8.92E-05
C1531055,8.43E-05
C1531075,8.58E-05
C1531162,8.45E-05
C1531217,0.000168874
C1531412,8.69E-05
C1531510,0.000253599
C1531513,8.43E-05
C1531518,0.00072452
C1531608,0.000253223
C1531624,0.000341551
C1531652,0.000530481
C1531698,0.00062571
C1531790,0.00033788
C1531831,0.000128374
C1531834,0.000278357
C1531858,8.50E-05
C1531872,8.56E-05
C1531897,0.00061685
C1531932,8.43E-05
C1531953,8.44E-05
C1532004,0.000433638
C1532039,0.000339791
C1532109,0.000169457
C1532121,0.000187902
C1532195,8.45E-05
C1532253,0.001939556
C1532278,8.46E-05
C1532281,9.31E-05
C1532297,8.55E-05
C1532298,0.00026259
C1532308,8.78E-05
C1532338,0.008497995
C1532372,0.001494148
C1532402,0.000253267
C1532552,0.000173358
C1532670,0.000422792
C1532673,8.43E-05
C1532717,0.000169034
C1532741,0.000171593
C1532765,0.001735404
C1532766,0.000175798
C1532782,0.000519624
C1532786,8.88E-05
C1532790,0.000168874
C1532807,8.80E-05
C1532934,8.74E-05
C1532974,0.000169847
C1533017,0.000168874
C1533067,8.50E-05
C1533162,0.00031013
C1533182,8.45E-05
C1533184,8.60E-05
C1533568,8.44E-05
C1533581,0.000100902
C1533585,0.000616636
C1533592,8.51E-05
C1533605,0.000168874
C1533618,8.43E-05
C1533621,0.000422729
C1533665,0.00018968
C1533685,8.51E-05
C1533698,0.000440215
C1533699,8.63E-05
C1533716,0.000680806
C1533728,9.07E-05
C1533734,0.000449212
C1535502,0.000459493
C1535528,0.000170121
C1535531,8.47E-05
C1535597,0.000253235
C1535917,0.001151012
C1535922,0.000471552
C1535926,0.00118531
C1535939,0.002542447
C1535950,9.57E-05
C1535956,8.43E-05
C1535964,0.000168874
C1535976,8.49E-05
C1536078,0.000169264
C1536085,0.000262045
C1536105,0.005901413
C1536114,0.000102314
C1536148,0.000339145
C1536220,0.002985187
C1536221,0.000864168
C1536338,0.000171644
C1536454,0.000168874
C1536478,8.71E-05
C1536513,9.00E-05
C1536613,8.59E-05
C1536875,0.00025347
C1536991,0.000171351
C1537000,8.44E-05
C1537007,0.000684084
C1537011,0.000169925
C1537014,8.59E-05
C1537021,8.72E-05
C1537026,8.48E-05
C1537028,0.000605862
C1537044,0.000172699
C1537046,0.000264368
C1537061,0.000172432
C1537065,0.000174959
C1537068,0.014233317
C1537236,0.000220982
C1537381,8.59E-05
C1537387,8.44E-05
C1537395,0.000422905
C1537398,0.000177378
C1537399,0.002004908
C1537400,8.47E-05
C1537404,0.000427206
C1537432,0.000264594
C1537445,8.50E-05
C1537447,8.49E-05
C1537449,8.57E-05
C1537464,8.83E-05
C1537486,0.000254237
C1537487,0.00026361
C1537502,8.44E-05
C1537570,0.000340718
C1537626,8.62E-05
C1537647,0.000425076
C1537656,0.000100902
C1537663,8.86E-05
C1537673,0.000439459
C1537686,0.000253295
C1537692,8.43E-05
C1537698,0.000169134
C1537710,0.000429034
C1537719,0.0023225
C1537730,0.00025778
C1537736,8.45E-05
C1537743,8.68E-05
C1537745,0.000170977
C1537753,0.000173385
C1537773,8.46E-05
C1537795,8.76E-05
C1537799,0.000425074
C1537802,8.46E-05
C1537811,0.000342405
C1537819,8.65E-05
C1537825,0.000172195
C1537860,0.000168989
C1537861,0.000432249
C1537924,0.000684095
C1537926,8.45E-05
C1537935,8.49E-05
C1537983,8.44E-05
C1537985,8.55E-05
C1537986,0.000341191
C1537988,0.000258642
C1537992,0.000176719
C1537993,9.02E-05
C1537994,8.69E-05
C1537996,8.81E-05
C1537997,0.00034535
C1538046,8.75E-05
C1538050,0.000169834
C1538066,8.45E-05
C1538067,0.000172965
C1538071,0.000177589
C1538092,0.000337754
C1538116,0.000169146
C1538124,0.000430777
C1538132,8.57E-05
C1538134,0.000253475
C1538139,8.48E-05
C1538143,0.000261169
C1538172,8.45E-05
C1538298,8.44E-05
C1538301,8.44E-05
C1538326,0.000265638
C1538361,8.45E-05
C1538391,8.73E-05
C1538439,8.44E-05
C1538441,8.50E-05
C1538483,0.000257736
C1538489,0.000596928
C1538503,0.000171241
C1538568,8.46E-05
C1538577,0.001201106
C1538580,0.000174973
C1538581,8.74E-05
C1538582,8.44E-05
C1538587,8.44E-05
C1538589,0.000100902
C1538604,0.000170246
C1538613,9.07E-05
C1538631,0.000944689
C1538634,8.74E-05
C1538638,8.60E-05
C1538639,0.000340523
C1538647,8.49E-05
C1538648,0.000170966
C1538650,9.07E-05
C1538720,8.97E-05
C1538738,8.81E-05
C1538772,8.45E-05
C1538825,9.07E-05
C1538844,8.44E-05
C1538864,8.46E-05
