Node,BC
C0440424,3.82E-09
C0440426,5.24E-08
C0440430,0
C0440438,0
C0440447,7.73E-07
C0440451,0
C0440470,1.59E-07
C0440471,4.22E-05
C0440512,0
C0440731,2.86E-07
C0440738,2.27E-06
C0440740,0
C0440744,0.000324632
C0440745,0
C0440746,9.45E-05
C0440752,0.000160051
C0440763,0
C0440779,1.26E-06
C0440790,9.91E-05
C0440791,0
C0440835,0
C0441031,3.30E-06
C0441051,1.31E-07
C0441052,1.84E-06
C0441067,0
C0441084,0
C0441085,0
C0441088,7.90E-09
C0441090,0
C0441098,4.87E-05
C0441100,0
C0441107,1.72E-06
C0441110,7.78E-06
C0441119,0
C0441127,1.33E-05
C0441130,0
C0441131,4.87E-05
C0441133,0
C0441134,0
C0441139,1.01E-05
C0441140,0
C0441178,0
C0441202,0
C0441209,4.92E-05
C0441218,2.31E-07
C0441240,5.60E-07
C0441247,2.61E-06
C0441249,9.74E-05
C0441254,0.000117084
C0441289,7.19E-06
C0441290,6.76E-07
C0441291,3.68E-08
C0441293,3.15E-06
C0441294,0
C0441295,8.01E-05
C0441298,7.19E-07
C0441299,1.13E-06
C0441316,0
C0441366,0
C0441421,0
C0441476,1.58E-06
C0441488,5.38E-05
C0441496,0
C0441503,5.05E-06
C0441508,0
C0441509,0.000147895
C0441510,0
C0441516,0.000126887
C0441517,0
C0441519,8.48E-05
C0441520,4.88E-05
C0441522,0
C0441534,0
C0441535,0
C0441543,0
C0441544,1.14E-07
C0441583,6.30E-05
C0441587,3.11E-06
C0441592,0
C0441595,0
C0441615,6.27E-05
C0441620,0
C0441633,0
C0441635,0
C0441640,1.64E-07
C0441650,4.02E-08
C0441660,0
C0441667,2.71E-07
C0441668,4.87E-05
C0441677,0
C0441679,3.27E-06
C0441683,0
C0441701,2.56E-07
C0441718,7.56E-05
C0441722,0
C0441723,4.87E-05
C0441730,0
C0441731,0
C0441766,8.83E-08
C0441769,0
C0441775,0
C0441833,0
C0441885,0
C0441908,0
C0441961,0
C0441987,5.30E-08
C0441989,0
C0441995,0
C0442004,0
C0442016,0
C0442037,1.12E-07
C0442040,0
C0442044,0
C0442072,0
C0442106,0
C0442123,3.30E-08
C0442158,4.87E-05
C0442165,0
C0442335,1.39E-07
C0442504,0
C0442510,0
C0442514,0
C0442540,8.10E-07
C0442592,0.000331619
C0442603,1.83E-06
C0442614,7.09E-07
C0442632,1.17E-08
C0442687,3.48E-07
C0442688,0
C0442690,0
C0442692,1.15E-06
C0442696,1.43E-05
C0442700,0
C0442726,9.60E-05
C0442741,4.87E-05
C0442748,7.32E-06
C0442749,3.53E-05
C0442750,0
C0442751,3.59E-06
C0442752,0
C0442757,5.34E-05
C0442759,6.07E-06
C0442760,9.24E-07
C0442761,0
C0442763,0
C0442766,0
C0442767,9.74E-09
C0442775,1.32E-06
C0442797,0.000610489
C0442804,0.000121165
C0442816,4.87E-05
C0442831,0
C0442832,0
C0442842,6.86E-06
C0442844,7.62E-08
C0442856,0.00015538
C0442860,5.97E-08
C0442867,2.41E-05
C0442872,3.73E-08
C0442874,0.000203599
C0442886,0.000157778
C0442893,0.00019513
C0442916,0
C0442922,1.06E-05
C0442936,2.89E-07
C0442944,0
C0442952,0
C0442965,4.32E-08
C0442967,7.04E-08
C0442968,5.62E-06
C0442969,0
C0442973,3.78E-05
C0442977,0
C0442978,0
C0443055,0
C0443116,0
C0443120,0
C0443121,2.27E-05
C0443146,8.02E-06
C0443147,7.53E-07
C0443156,1.16E-07
C0443158,1.13E-05
C0443166,3.96E-05
C0443168,1.34E-06
C0443186,6.24E-06
C0443196,0
C0443203,0
C0443204,2.68E-08
C0443213,0.000142217
C0443214,0
C0443251,0
C0443264,4.79E-07
C0443274,0
C0443286,6.95E-05
C0443307,2.07E-06
C0443315,1.44E-08
C0443322,0
C0443325,0
C0443349,0
C0443370,0
C0443452,0
C0443469,2.04E-06
C0443599,0
C0443640,0.00081709
C0443705,0
C0443710,0
C0443715,0
C0443723,1.35E-06
C0443735,4.87E-05
C0443747,0
C0443758,4.70E-07
C0443763,1.55E-05
C0443764,3.10E-05
C0443769,0
C0443793,0
C0443797,0
C0443803,1.05E-08
C0443856,0
C0443883,0
C0443891,0
C0443920,0
C0443949,0
C0444061,1.06E-06
C0444067,6.26E-05
C0444086,0
C0444094,5.55E-08
C0444095,0
C0444099,1.50E-08
C0444115,1.24E-06
C0444116,1.31E-08
C0444137,0
C0444146,2.18E-07
C0444149,3.10E-08
C0444159,2.88E-05
C0444166,3.68E-07
C0444176,5.56E-06
C0444183,0
C0444184,1.50E-06
C0444186,1.46E-05
C0444190,0
C0444192,1.41E-05
C0444214,6.63E-06
C0444253,2.59E-07
C0444254,0
C0444255,0
C0444256,2.79E-07
C0444261,6.45E-08
C0444263,0.000150704
C0444279,0.000103338
C0444283,5.83E-06
C0444299,5.01E-06
C0444320,0
C0444330,0
C0444414,0
C0444420,4.71E-08
C0444427,1.01E-07
C0444454,0
C0444466,0
C0444472,0
C0444484,1.55E-07
C0444485,0
C0444498,1.69E-07
C0444500,0
C0444529,8.58E-07
C0444567,0.000106206
C0444569,0
C0444584,6.50E-06
C0444598,2.24E-07
C0444615,0
C0444622,0
C0444624,0
C0444626,6.09E-05
C0444629,0
C0444641,0
C0444659,3.12E-08
C0444665,0
C0444667,0
C0444677,0
C0444678,0
C0444679,0
C0444680,1.36E-07
C0444720,8.28E-06
C0444735,7.14E-07
C0444746,5.38E-05
C0444752,0
C0444753,2.13E-08
C0444793,1.44E-06
C0444889,5.64E-05
C0444930,3.06E-07
C0444991,0
C0445022,0
C0445074,0
C0445087,3.34E-09
C0445110,0
C0445115,3.70E-05
C0445118,6.63E-09
C0445138,2.57E-07
C0445194,0
C0445225,1.82E-07
C0445227,0
C0445249,0
C0445275,1.76E-06
C0445398,0
C0445542,0
C0445623,0.00041404
C0445625,7.61E-08
C0445628,0
C0445672,0
C0445742,0
C0445750,0
C0445790,0
C0445801,2.32E-08
C0445910,2.52E-09
C0445922,0
C0446172,0
C0446175,7.69E-07
C0446176,1.62E-06
C0446208,0
C0446269,0
C0446282,0
C0446373,0
C0446376,4.89E-05
C0446416,0
C0446425,0
C0446434,0
C0446455,5.11E-05
C0446472,0
C0446492,0
C0446497,5.31E-08
C0446499,0
C0446509,5.42E-07
C0446516,4.87E-05
C0446523,0
C0446624,9.15E-07
C0446633,6.11E-06
C0446792,0
C0446860,1.20E-07
C0446872,0
C0446885,0
C0447043,1.89E-08
C0447054,5.10E-06
C0447105,5.82E-08
C0447106,3.07E-05
C0447120,8.53E-08
C0447121,1.98E-07
C0447128,0
C0447181,0
C0447375,0
C0447409,0
C0447546,0
C0447556,4.92E-06
C0447562,8.58E-07
C0447612,0
C0447621,0
C0447798,0
C0448197,0
C0448227,0
C0448475,4.87E-05
C0448482,0
C0448964,7.73E-07
C0448965,0
C0449220,0
C0449238,0
C0449243,5.54E-07
C0449247,0
C0449249,0
C0449259,2.71E-07
C0449263,0
C0449276,0
C0449286,3.29E-06
C0449379,1.17E-07
C0449380,6.69E-09
C0449381,6.65E-07
C0449406,0
C0449411,9.33E-05
C0449416,3.26E-06
C0449426,8.75E-08
C0449430,6.23E-08
C0449432,8.27E-09
C0449437,2.57E-06
C0449445,1.45E-07
C0449468,3.09E-06
C0449499,0
C0449560,0
C0449572,0
C0449575,5.91E-06
C0449611,0
C0449614,0
C0449618,0
C0449719,9.86E-06
C0449722,0
C0449738,1.41E-06
C0449774,4.69E-08
C0449820,1.02E-05
C0449822,0
C0449829,3.01E-08
C0449830,0
C0449850,2.64E-07
C0449851,0.000107815
C0449876,0
C0449878,0
C0449889,0
C0449900,5.73E-06
C0449914,0
C0449970,1.59E-08
C0450011,0
C0450025,4.09E-09
C0450030,2.40E-09
C0450042,2.10E-08
C0450048,0.000176846
C0450063,4.15E-07
C0450068,1.15E-07
C0450080,0
C0450082,0
C0450093,3.68E-07
C0450099,0
C0450101,0
C0450102,0
C0450113,0
C0450119,0
C0450129,0
C0450139,4.47E-07
C0450140,0
C0450147,0
C0450152,3.59E-08
C0450155,9.50E-07
C0450164,0
C0450182,0
C0450201,0
C0450231,6.64E-07
C0450237,9.15E-08
C0450254,0.001286986
C0450363,6.71E-07
C0450429,2.67E-05
C0450442,0.004291081
C0450448,5.26E-07
C0450533,0
C0450567,0
C0450615,1.50E-07
C0450810,0
C0450828,5.01E-07
C0450835,0
C0450964,0
C0451111,0
C0451182,0
C0451306,0
C0451370,3.86E-09
C0451593,0
C0451610,2.76E-06
C0451615,0.00021713
C0451641,2.15E-05
C0451877,0
C0452047,0
C0452115,5.59E-05
C0452138,6.76E-07
C0452221,4.87E-05
C0452240,7.35E-05
C0452250,7.58E-09
C0452260,0
C0452264,0
C0452268,0
C0452376,0
C0452392,0
C0452406,0
C0452410,3.45E-07
C0452415,4.89E-05
C0452428,0
C0452710,0
C0452739,0
C0452867,0
C0453111,0
C0453112,0
C0453265,0
C0453309,3.81E-09
C0453397,0
C0453447,0
C0453839,0
C0453847,0
C0453866,0
C0453876,0
C0453884,0
C0453947,6.42E-09
C0453962,0
C0453982,0
C0453996,9.70E-08
C0454044,0
C0454169,6.98E-05
C0454270,2.56E-08
C0454271,3.57E-08
C0454279,1.57E-09
C0454287,0
C0454306,0
C0454323,2.05E-09
C0454361,0
C0454364,0
C0454366,1.75E-05
C0454374,0
C0454508,4.87E-05
C0454511,1.35E-07
C0454512,0
C0454515,0
C0454517,2.32E-08
C0454523,0
C0454525,8.35E-06
C0454527,5.11E-05
C0454530,3.03E-05
C0454532,0
C0454534,0
C0454596,0
C0454651,0
C0455002,0
C0455014,1.95E-09
C0455026,0
C0455052,0
C0455085,0
C0455142,7.24E-06
C0455164,9.28E-06
C0455202,1.32E-06
C0455205,1.97E-07
C0455258,0
C0455272,0
C0455488,1.66E-06
C0455610,3.35E-06
C0455647,0
C0455738,0
C0455750,0
C0455760,7.54E-07
C0455769,0
C0455825,2.21E-06
C0455829,0
C0455899,0
C0455934,0
C0456057,1.47E-06
C0456065,2.03E-06
C0456070,1.03E-07
C0456103,7.22E-07
C0456128,0
C0456144,0
C0456156,0
C0456166,0
C0456179,0
C0456190,2.48E-07
C0456223,9.87E-06
C0456238,5.51E-07
C0456240,0.00013807
C0456260,0
C0456261,1.25E-07
C0456269,0
C0456276,1.33E-06
C0456317,0
C0456378,1.43E-07
C0456386,3.76E-08
C0456388,6.86E-06
C0456389,1.69E-07
C0456440,0
C0456441,0
C0456498,3.13E-07
C0456511,2.96E-06
C0456603,6.03E-06
C0456605,8.93E-05
C0456642,4.32E-06
C0456655,0
C0456675,0
C0456743,0
C0456786,0
C0456798,7.07E-07
C0456799,0
C0456802,0
C0456824,3.86E-06
C0456852,1.40E-05
C0456853,4.87E-05
C0456854,4.87E-05
C0456863,7.94E-09
C0456869,0
C0456889,0
C0456900,3.17E-06
C0456909,0.000181668
C0456966,2.53E-07
C0456973,0
C0456979,3.95E-06
C0456980,4.94E-05
C0456981,6.55E-05
C0456984,1.66E-06
C0457021,2.60E-06
C0457102,0
C0457107,0
C0457138,0
C0457156,0
C0457169,0
C0457177,0.000150177
C0457193,1.18E-05
C0457246,0
C0457276,1.58E-06
C0457279,5.20E-07
C0457343,0
C0457381,0
C0457385,0
C0457404,0
C0457406,0
C0457411,0
C0457431,7.46E-06
C0457434,0
C0457435,1.46E-06
C0457436,0
C0457447,0
C0457451,0
C0457453,3.84E-06
C0457457,1.07E-06
C0457468,1.79E-07
C0457506,1.06E-06
C0457521,0
C0457555,0
C0457578,0
C0457610,4.36E-09
C0457629,0
C0457640,0
C0457740,0
C0457801,4.87E-05
C0457812,0
C0457819,1.19E-07
C0457846,1.93E-06
C0457903,0
C0457946,0
C0457949,9.33E-06
C0457994,0
C0458053,0
C0458074,3.74E-08
C0458075,0.000100477
C0458132,3.89E-06
C0458219,3.97E-05
C0458232,0
C0458235,5.35E-07
C0458254,1.45E-08
C0458297,0
C0458343,0
C0458351,0
C0458371,0
C0458451,0
C0458578,0.000217862
C0458580,1.55E-05
C0458699,9.74E-05
C0458700,0
C0458724,0
C0458752,0
C0458827,0.000796148
C0458863,0
C0458922,1.54E-07
C0458960,4.88E-05
C0459111,0
C0459312,3.21E-08
C0459313,0
C0459363,0
C0459385,0.000108281
C0459422,4.25E-07
C0459423,9.78E-07
C0459424,3.60E-09
C0459425,2.94E-07
C0459504,3.66E-08
C0459521,0
C0459624,0
C0459710,0
C0459768,0
C0459800,4.49E-07
C0459840,0
C0459867,0
C0459914,0.000499393
C0459917,5.14E-07
C0459920,5.57E-07
C0459922,0
C0459958,3.68E-05
C0459963,8.29E-07
C0460002,5.85E-07
C0460004,0.000238806
C0460005,2.32E-06
C0460043,0
C0460048,4.87E-05
C0460089,4.03E-09
C0460977,0
C0461560,1.74E-08
C0461628,1.46E-06
C0461643,8.96E-05
C0467079,0
C0470689,0
C0472226,5.16E-07
C0472369,7.02E-08
C0472374,1.10E-07
C0472377,0
C0472383,3.17E-07
C0472390,0
C0472438,4.87E-05
C0472473,4.87E-05
C0472567,1.86E-06
C0472581,0
C0472676,1.61E-08
C0472679,0
C0472681,0
C0472684,4.87E-05
C0472686,2.42E-08
C0472688,7.99E-08
C0472699,0.000452007
C0472780,0
C0472781,0
C0472888,6.23E-06
C0472890,4.87E-05
C0473023,1.92E-06
C0473074,0
C0473120,0
C0473124,0
C0473161,1.06E-05
C0473169,0.000125817
C0473237,0
C0473296,1.97E-05
C0473390,0
C0473485,8.99E-07
C0473639,0
C0473935,0
C0473965,2.77E-05
C0473977,0
C0474156,0
C0474166,4.20E-07
C0474169,0
C0474178,3.17E-06
C0474192,0
C0474212,0
C0474232,0
C0474368,8.45E-08
C0474395,5.00E-05
C0474396,2.55E-06
C0474414,4.95E-07
C0474416,1.30E-07
C0474417,9.01E-07
C0474461,8.55E-08
C0474500,0
C0474529,5.66E-06
C0474563,0
C0474643,9.22E-05
C0474651,7.49E-09
C0474704,3.13E-07
C0474710,7.52E-09
C0474721,0
C0474768,5.53E-08
C0474781,0
C0474820,3.12E-08
C0474976,0
C0475073,0
C0475091,0
C0475205,0
C0475208,3.51E-06
C0475269,5.23E-05
C0475277,0
C0475278,6.52E-05
C0475309,1.08E-05
C0475311,9.35E-06
C0475335,0
C0475358,0.000244156
C0475364,0
C0475367,0
C0475379,0
C0475405,2.88E-06
C0475411,5.21E-05
C0475433,0
C0475440,0.000102769
C0475463,0.001118347
C0475464,0
C0475466,7.50E-07
C0475468,0
C0475647,0
C0475715,0
C0475737,0
C0475745,4.48E-06
C0475747,0
C0475765,0
C0475768,0
C0475806,7.08E-06
C0475871,1.08E-06
C0476073,0
C0476089,8.46E-06
C0476159,0
C0476171,0
C0476214,6.35E-09
C0476237,0
C0476254,3.41E-06
C0476270,0.000101456
C0476273,0.000134216
C0476288,5.43E-06
C0476306,0
C0476369,0
C0476442,1.12E-06
C0476474,9.31E-06
C0476480,7.29E-08
C0476481,0
C0476486,9.36E-06
C0476644,0.000256399
C0476661,0
C0480203,1.75E-07
C0481430,9.78E-07
C0481667,5.63E-05
C0481703,0
C0483191,0
C0483214,0
C0483249,3.64E-06
C0483368,5.50E-08
C0483415,0
C0486293,0
C0486379,0
C0486433,4.17E-08
C0486662,0
C0486729,1.65E-07
C0486767,3.55E-08
C0486805,0.000262325
C0486903,7.21E-09
C0486948,2.16E-06
C0487019,9.80E-07
C0487031,1.59E-08
C0487230,0
C0487260,5.46E-05
C0487452,9.34E-07
C0487459,1.26E-07
C0487460,0
C0487602,1.72E-07
C0487717,5.40E-06
C0487772,0
C0487773,0
C0487949,0
C0487953,1.44E-07
C0488055,3.24E-07
C0488414,1.88E-08
C0488478,1.40E-08
C0488549,0
C0489458,1.47E-08
C0489479,1.26E-06
C0489531,0
C0489546,0
C0489618,1.28E-08
C0489625,1.32E-07
C0489642,3.84E-07
C0489665,0
C0489749,5.15E-08
C0489786,9.43E-08
C0489796,0
C0489800,0
C0489801,0
C0489826,0
C0489835,4.71E-06
C0489844,4.87E-05
C0489868,3.02E-06
C0489869,3.56E-07
C0489870,0
C0489877,1.96E-06
C0489878,0
C0489888,0
C0489903,0
C0489941,0
C0489950,0
C0490083,0
C0490111,0
C0490617,1.88E-07
C0490697,0
C0490922,0
C0491005,0
C0491052,0
C0491217,4.88E-05
C0491243,0.000125584
C0491320,0
C0491561,0
C0491577,1.26E-07
C0491921,0
C0491931,0
C0491963,0
C0491970,2.54E-07
C0492002,9.56E-07
C0492253,0
C0492262,0
C0492750,0
C0492861,0
C0493141,0
C0493291,0
C0493391,0
C0493436,0
C0493501,9.92E-08
C0493721,2.49E-08
C0493765,1.16E-07
C0493766,3.53E-07
C0493770,0
C0493823,2.66E-08
C0494053,0
C0494165,8.87E-05
C0494261,6.46E-05
C0494475,1.04E-06
C0494809,0
C0494853,9.67E-07
C0494956,0
C0495385,0
C0495689,5.51E-07
C0495785,0
C0496675,0.000231703
C0496828,5.48E-06
C0496836,0
C0496857,0
C0496869,6.70E-06
C0497093,9.01E-05
C0497156,7.09E-05
C0497209,0
C0497247,2.41E-06
C0497274,0
C0497293,0
C0497299,1.58E-06
C0497327,0.000297077
C0497365,1.52E-09
C0497406,0.000103533
C0497552,3.07E-07
C0497652,0
C0497878,1.79E-05
C0498348,0
C0500425,0
C0500429,0
C0500452,0
C0500531,0
C0500587,4.35E-07
C0501117,7.59E-08
C0501122,6.96E-06
C0501123,5.52E-08
C0501356,0
C0501384,0
C0501385,5.39E-05
C0501402,3.51E-08
C0501408,0
C0501599,0
C0502330,3.28E-05
C0502383,5.10E-07
C0502420,0.000261935
C0503402,9.81E-09
C0503942,5.76E-07
C0504035,3.52E-07
C0504053,0
C0504064,2.57E-07
C0504085,0
C0504086,0
C0504196,1.14E-06
C0504217,0
C0506947,0
C0506958,3.83E-08
C0506973,7.49E-07
C0506994,1.68E-06
C0507071,0
C0507110,2.35E-08
C0507157,0
C0507162,0
C0507206,0
C0507232,0
C0507816,1.60E-06
C0507817,0
C0507850,2.08E-06
C0507851,3.16E-08
C0508431,9.03E-09
C0513563,2.19E-06
C0513686,1.05E-09
C0516535,0
C0516638,0
C0516893,0
C0516918,4.93E-07
C0516981,1.16E-05
C0516983,8.14E-05
C0517192,1.72E-07
C0517225,0
C0517226,6.44E-05
C0517349,3.01E-05
C0517386,0
C0517602,0
C0517627,8.05E-06
C0517671,0
C0517871,1.64E-07
C0517967,5.15E-05
C0518003,6.44E-09
C0518010,2.44E-07
C0518015,2.35E-07
C0518031,4.94E-05
C0518033,0
C0518041,0
C0518085,0
C0518087,7.15E-06
C0518191,0
C0518214,4.16E-06
C0518239,0
C0518447,0
C0518456,1.14E-05
C0518534,2.18E-08
C0518578,0
C0518595,1.80E-06
C0518609,0.000516648
C0518656,4.45E-08
C0518766,1.57E-08
C0518904,5.12E-05
C0518948,1.75E-07
C0518959,0
C0518988,1.42E-08
C0518989,0
C0519066,0
C0519097,0
C0519186,0
C0519382,1.78E-05
C0519383,0
C0519551,1.98E-06
C0519800,4.87E-05
C0519825,0
C0520251,0.000112761
C0520261,2.75E-07
C0520453,1.17E-05
C0520459,0.00015056
C0520463,3.89E-08
C0520476,1.18E-06
C0520481,0.000104931
C0520483,0
C0520484,0.00017438
C0520498,3.35E-08
C0520499,4.84E-07
C0520502,1.50E-07
C0520503,2.65E-07
C0520510,2.20E-06
C0520546,1.73E-06
C0520561,3.01E-07
C0520571,0
C0520572,0
C0520575,3.53E-09
C0520665,0
C0520678,0
C0520679,0.000308265
C0520680,1.21E-05
C0520687,0
C0520743,2.14E-06
C0520753,0
C0520758,0
C0520761,0
C0520767,0
C0520782,8.92E-06
C0520788,0
C0520799,3.80E-08
C0520804,0
C0520817,8.64E-06
C0520818,1.86E-06
C0520819,1.92E-06
C0520828,0
C0520853,6.07E-08
C0520863,4.94E-05
C0520888,4.87E-05
C0520890,0
C0520893,7.51E-09
C0520904,1.37E-05
C0520909,5.60E-05
C0520917,2.48E-06
C0520918,4.96E-05
C0520921,2.60E-08
C0520933,0
C0520943,0
C0520966,1.67E-07
C0520967,0
C0520988,0
C0520989,1.64E-07
C0520990,0.000165501
C0520996,0
C0520997,2.49E-05
C0521049,9.74E-05
C0521057,4.03E-08
C0521059,0
C0521062,0
C0521083,0
C0521116,0
C0521119,0.000356567
C0521158,2.34E-05
C0521167,0
C0521168,1.96E-08
C0521170,5.36E-07
C0521173,5.01E-05
C0521185,1.34E-06
C0521195,0
C0521210,1.57E-06
C0521211,3.59E-07
C0521212,1.84E-07
C0521213,8.35E-05
C0521214,4.87E-05
C0521223,3.94E-09
C0521224,0
C0521235,5.04E-08
C0521256,0
C0521257,2.76E-06
C0521258,0
C0521291,0
C0521293,2.75E-07
C0521300,2.19E-07
C0521302,0
C0521304,0
C0521307,0
C0521319,0
C0521321,0
C0521329,9.51E-07
C0521352,0
C0521357,6.10E-08
C0521362,3.70E-07
C0521366,4.24E-08
C0521367,1.08E-05
C0521377,1.09E-05
C0521387,0
C0521390,0.000250925
C0521395,1.22E-06
C0521397,0
C0521398,4.15E-07
C0521400,0
C0521405,1.55E-07
C0521421,0.000122553
C0521440,0.00013373
C0521450,4.20E-05
C0521463,4.90E-05
C0521483,0
C0521515,0
C0521530,7.42E-05
C0521610,0
C0521614,1.16E-06
C0521618,9.56E-07
C0521619,1.25E-07
C0521620,0
C0521622,4.87E-05
C0521648,6.38E-08
C0521654,2.90E-05
C0521657,4.86E-09
C0521690,0
C0521707,0
C0521785,0
C0521800,0
C0521819,1.29E-07
C0521831,0
C0521839,3.02E-06
C0521851,2.37E-07
C0521863,0
C0521874,9.71E-07
C0521880,2.14E-08
C0521884,0
C0521939,0
C0521941,2.55E-08
C0521942,4.67E-05
C0521974,2.78E-05
C0521987,2.51E-06
C0521989,1.25E-05
C0521990,0
C0521992,4.12E-08
C0522035,0
C0522046,0
C0522051,0
C0522054,0
C0522055,0
C0522072,0
C0522073,0
C0522074,0
C0522094,4.87E-05
C0522095,0
C0522174,2.69E-09
C0522179,1.67E-07
C0522182,4.90E-05
C0522224,0.000571332
C0522250,0
C0522254,0
C0522274,0
C0522281,0
C0522310,0
C0522351,0
C0522359,0
C0522372,0
C0522373,0
C0522374,0
C0522379,0
C0522424,1.82E-08
C0522467,0
C0522476,6.93E-07
C0522506,0
C0522534,2.33E-05
C0522562,1.58E-08
C0522564,1.06E-06
C0522566,0
C0522567,1.06E-05
C0522568,6.77E-08
C0522569,0.000110402
C0522570,5.43E-06
C0522621,0
C0522622,0
C0522624,1.91E-08
C0522637,4.07E-08
C0522642,2.56E-06
C0522644,0.000225284
C0522649,0
C0522728,8.24E-09
C0522769,0
C0522772,1.10E-07
C0522775,0
C0522776,1.17E-05
C0522794,6.67E-07
C0522860,0
C0522864,0
C0522872,0
C0522986,0
C0523207,3.83E-07
C0523241,0
C0523376,0
C0523404,1.05E-06
C0523452,0
C0523459,1.55E-07
C0523465,0
C0523503,1.38E-06
C0523520,0
C0523689,0
C0523806,0
C0523807,7.47E-05
C0523888,3.64E-08
C0523957,0
C0524167,0
C0524238,0
C0524326,0
C0524337,8.41E-05
C0524338,1.08E-05
C0524343,0
C0524360,0
C0524414,0
C0524425,5.64E-06
C0524448,0
C0524461,4.91E-05
C0524466,0.000152744
C0524468,0
C0524469,0
C0524491,0
C0524496,0
C0524514,0
C0524515,5.00E-05
C0524516,7.17E-07
C0524519,0
C0524521,1.54E-06
C0524523,4.94E-07
C0524525,0
C0524528,0.000136032
C0524541,0
C0524545,7.81E-06
C0524550,0
C0524553,0
C0524597,7.74E-05
C0524598,0
C0524609,0
C0524620,1.14E-07
C0524635,3.67E-05
C0524637,0.00021515
C0524645,6.12E-05
C0524646,0
C0524647,2.50E-06
C0524654,3.68E-08
C0524662,1.97E-07
C0524676,0
C0524688,2.57E-06
C0524689,4.96E-05
C0524692,0
C0524702,6.82E-06
C0524717,0
C0524722,7.34E-06
C0524724,0.000112049
C0524753,6.25E-07
C0524755,0
C0524800,0
C0524811,2.61E-08
C0524815,3.70E-07
C0524816,0.000118908
C0524817,0
C0524824,0
C0524828,2.14E-07
C0524832,5.31E-05
C0524850,0.000115321
C0524851,0.000652991
C0524852,3.19E-05
C0524861,1.34E-07
C0524862,0
C0524865,0.001554269
C0524869,1.80E-07
C0524886,0
C0524891,5.73E-08
C0524903,0
C0524909,0.000149426
C0524910,1.51E-05
C0524913,0
C0524914,8.94E-05
C0524922,0
C0524930,0
C0524938,0
C0524947,2.32E-06
C0524949,0
C0524959,0
C0524965,0
C0524966,1.02E-05
C0524977,0
C0524979,4.93E-05
C0524983,9.16E-09
C0524984,4.62E-05
C0524992,0
C0525005,6.31E-05
C0525006,1.60E-08
C0525009,4.89E-05
C0525011,5.91E-08
C0525026,3.43E-08
C0525032,6.23E-07
C0525033,2.77E-05
C0525037,0.000120978
C0525038,0.000114362
C0525039,0
C0525045,1.99E-05
C0525049,0
C0525058,3.67E-09
C0525064,3.72E-09
C0525069,0
C0525079,1.44E-08
C0525145,0
C0525216,1.91E-07
C0525278,0
C0525503,0
C0525614,0
C0525678,0.000246281
C0525840,0
C0526226,0
C0526319,1.39E-07
C0526870,9.01E-08
C0526889,0
C0526951,0
C0526953,0
C0526999,2.97E-08
C0527316,7.46E-07
C0527379,0
C0527443,7.86E-07
C0527555,3.99E-07
C0527709,0
C0527721,9.14E-08
C0527994,0
C0528008,0
C0528206,0
C0528412,0
C0528480,3.52E-07
C0528561,6.22E-06
C0528585,5.00E-07
C0528649,2.11E-06
C0529085,4.97E-07
C0529099,1.15E-07
C0529196,1.52E-05
C0529330,2.82E-05
C0529793,1.17E-05
C0530079,1.29E-07
C0530129,3.76E-05
C0530937,0
C0530979,7.29E-08
C0531002,2.14E-06
C0531004,1.06E-07
C0531254,0
C0531296,0
C0531372,5.83E-07
C0532128,0
C0532481,0
C0533596,0
C0533668,4.95E-05
C0533999,6.04E-07
C0534010,0
C0534100,0
C0534191,0
C0534519,7.29E-05
C0534522,0
C0534578,1.91E-06
C0534628,2.78E-07
C0534759,0
C0535298,3.75E-06
C0535350,7.09E-05
C0535847,2.17E-06
C0535872,6.06E-08
C0536128,0
C0536217,4.88E-05
C0536221,3.75E-07
C0536495,3.18E-05
C0536566,0
C0536670,1.57E-08
C0537026,0
C0537041,0
C0537086,6.33E-06
C0537111,3.21E-07
C0537224,0
C0537408,1.15E-06
C0537423,1.22E-07
C0537425,0
C0537439,8.03E-08
C0537740,0
C0537774,1.09E-07
C0537784,1.43E-07
C0537894,2.41E-05
C0537969,3.25E-07
C0537987,0.000113264
C0538075,0
C0538091,2.14E-07
C0538161,1.13E-06
C0538238,6.11E-05
C0538283,0
C0538674,5.47E-05
C0538727,0
C0538747,2.83E-08
C0538927,5.71E-05
C0539266,0.000119765
C0539267,2.41E-08
C0539568,4.78E-07
C0539599,0
C0539636,5.03E-08
C0539692,0
C0539751,0
C0539788,1.90E-06
C0539791,0
C0540128,1.01E-06
C0540193,4.92E-06
C0540301,0
C0540309,0
C0540333,0
C0540463,1.22E-06
C0540511,3.86E-05
C0540694,1.90E-06
C0541155,5.98E-06
C0541270,0
C0541315,0.000104933
C0541403,0
C0541491,0
C0541605,0
C0541629,6.98E-07
C0541642,3.93E-07
C0541653,4.46E-05
C0541661,0
C0541746,0
C0541749,3.08E-06
C0541754,0
C0541782,1.05E-06
C0541794,1.73E-05
C0541828,0
C0541840,0
C0541875,0
C0541889,2.57E-07
C0541896,2.83E-09
C0541911,0
C0541912,0
C0541989,0
C0541990,1.53E-06
C0542042,3.73E-07
C0542115,0
C0542127,1.30E-08
C0542142,2.02E-07
C0542147,0
C0542211,0
C0542270,0
C0542276,4.91E-05
C0542299,1.86E-05
C0542304,1.73E-07
C0542330,8.29E-09
C0542339,1.58E-07
